Deck Name,Card Name,Quantity,Type
Chien-Pao,Unfair Stamp TWM 165,1,Trainer
Chien-Pao,Super Rod PAL 188,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Cards,"20 Pokemon, 32 Trainer, 8 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAF 17,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Iron Hands ex PAR 70,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Iron Bundle PAR 56,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Drayton SSP 174,2,Trainer
Chien-Pao,Cyllene ASR 138,1,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Rare Candy SVI 191,3,Trainer
Chien-Pao,Earthen Vessel PAR 163,2,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Lightning Energy SVE 12,1,Energy
Cards,"15 Pokemon, 36 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAF 17,2,Pokemon
Chien-Pao,Frigibax PAL 57,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Froakie OBF 56,1,Pokemon
Chien-Pao,Greninja ex TWM 106,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Kyogre CRZ 36,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Iono PAL 185,2,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Rare Candy SVI 191,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Jet Energy PAL 190,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAF 17,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Froakie OBF 56,1,Pokemon
Chien-Pao,Greninja ex TWM 106,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Kyogre CRZ 36,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Iono PAL 185,2,Trainer
Chien-Pao,Boss's Orders PAL 172,1,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Rare Candy SVI 191,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Nest Ball SVI 181,3,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Jet Energy PAL 190,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAF 17,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Origin Forme Palkia V ASR 39,1,Pokemon
Chien-Pao,Origin Forme Palkia VSTAR ASR 40,1,Pokemon
Chien-Pao,Iron Hands ex PAR 70,1,Pokemon
Chien-Pao,Lumineon V BRS 40,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Cyllene ASR 138,1,Trainer
Chien-Pao,Boss's Orders PAL 172,1,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Rare Candy SVI 191,3,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Canceling Cologne ASR 136,2,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Pal Pad SVI 182,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Lightning Energy SVE 12,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAL 58,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Froakie OBF 56,1,Pokemon
Chien-Pao,Greninja ex TWM 106,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Kyogre CRZ 36,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Iono PAL 185,2,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Rare Candy SVI 191,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Jet Energy PAL 190,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAF 17,2,Pokemon
Chien-Pao,Frigibax PAL 57,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,3,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Iron Hands ex PAR 70,1,Pokemon
Chien-Pao,Iron Bundle PAR 56,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Manaphy BRS 41,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Ciphermaniac's Codebreaking TEF 145,1,Trainer
Chien-Pao,Iono PAL 185,1,Trainer
Chien-Pao,Boss's Orders PAL 172,1,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Nest Ball SVI 181,3,Trainer
Chien-Pao,Rare Candy SVI 191,3,Trainer
Chien-Pao,Earthen Vessel PAR 163,2,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,Lost Vacuum LOR 162,1,Trainer
Chien-Pao,PokéStop PGO 68,1,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Lightning Energy SVE 12,1,Energy
Cards,"17 Pokemon, 34 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAF 17,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,1,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,2,Pokemon
Chien-Pao,Froakie OBF 56,1,Pokemon
Chien-Pao,Greninja ex TWM 106,1,Pokemon
Chien-Pao,Kyogre CRZ 36,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Iron Bundle PAR 56,1,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Iono PAL 185,2,Trainer
Chien-Pao,Ultra Ball SVI 196,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Rare Candy SVI 191,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Jet Energy PAL 190,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAL 57,2,Pokemon
Chien-Pao,Frigibax PAF 17,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,3,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,3,Pokemon
Chien-Pao,Bidoof CRZ 111,2,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Iron Hands ex PAR 70,1,Pokemon
Chien-Pao,Iron Bundle PAR 56,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Boss's Orders PAL 172,1,Trainer
Chien-Pao,Iono PAL 185,1,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Rare Candy SVI 191,3,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,3,Trainer
Chien-Pao,Nest Ball SVI 181,3,Trainer
Chien-Pao,Counter Catcher PAR 160,2,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Ultra Ball SVI 196,2,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,Lost Vacuum LOR 162,1,Trainer
Chien-Pao,Switch SVI 194,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Lightning Energy SVE 12,1,Energy
Cards,"18 Pokemon, 33 Trainer, 9 Energy",,
Chien-Pao,Frigibax PAF 17,2,Pokemon
Chien-Pao,Frigibax PAL 57,1,Pokemon
Chien-Pao,Baxcalibur PAL 60,2,Pokemon
Chien-Pao,Chien-Pao ex PAL 61,3,Pokemon
Chien-Pao,Bidoof BRS 120,1,Pokemon
Chien-Pao,Bidoof CRZ 111,1,Pokemon
Chien-Pao,Bibarel BRS 121,2,Pokemon
Chien-Pao,Fezandipiti ex SFA 38,1,Pokemon
Chien-Pao,Radiant Greninja ASR 46,1,Pokemon
Chien-Pao,Iron Hands ex PAR 70,1,Pokemon
Chien-Pao,Iron Bundle PAR 56,1,Pokemon
Chien-Pao,Irida ASR 147,4,Trainer
Chien-Pao,Boss's Orders PAL 172,1,Trainer
Chien-Pao,Iono PAL 185,1,Trainer
Chien-Pao,Superior Energy Retrieval PAL 189,4,Trainer
Chien-Pao,Nest Ball SVI 181,4,Trainer
Chien-Pao,Buddy-Buddy Poffin TEF 144,4,Trainer
Chien-Pao,Rare Candy SVI 191,3,Trainer
Chien-Pao,Ultra Ball SVI 196,3,Trainer
Chien-Pao,Super Rod PAL 188,2,Trainer
Chien-Pao,Earthen Vessel PAR 163,1,Trainer
Chien-Pao,Canceling Cologne ASR 136,1,Trainer
Chien-Pao,Hisuian Heavy Ball ASR 146,1,Trainer
Chien-Pao,Prime Catcher TEF 157,1,Trainer
Chien-Pao,Night Stretcher SFA 61,1,Trainer
Chien-Pao,Lost Vacuum LOR 162,1,Trainer
Chien-Pao,Enhanced Hammer TWM 148,1,Trainer
Chien-Pao,PokéStop PGO 68,2,Trainer
Chien-Pao,Water Energy SVE 11,8,Energy
Chien-Pao,Lightning Energy SVE 12,1,Energy
Cards,"16 Pokemon, 35 Trainer, 9 Energy",,
Greninja,Froakie OBF 56,2,Pokemon
Greninja,Frogadier TWM 57,1,Pokemon
Greninja,Greninja ex TWM 106,2,Pokemon
Greninja,Pidgey OBF 162,2,Pokemon
Greninja,Pidgeotto MEW 17,1,Pokemon
Greninja,Pidgeot ex OBF 164,2,Pokemon
Greninja,Duskull BRS 60,2,Pokemon
Greninja,Dusclops SFA 19,1,Pokemon
Greninja,Dusknoir SFA 20,1,Pokemon
Greninja,Charmander MEW 4,2,Pokemon
Greninja,Charizard ex OBF 125,1,Pokemon
Greninja,Fezandipiti ex SFA 38,1,Pokemon
Greninja,Lumineon V BRS 40,1,Pokemon
Greninja,Rotom V LOR 58,1,Pokemon
Greninja,Manaphy BRS 41,1,Pokemon
Greninja,Arven OBF 186,3,Trainer
Greninja,Iono PAL 185,3,Trainer
Greninja,Colress's Tenacity SFA 57,1,Trainer
Greninja,Thorton LOR 167,1,Trainer
Greninja,Briar SCR 132,1,Trainer
Greninja,Boss's Orders PAL 172,1,Trainer
Greninja,Professor Turo's Scenario PAR 171,1,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Ultra Ball SVI 196,4,Trainer
Greninja,Rare Candy SVI 191,4,Trainer
Greninja,Super Rod PAL 188,2,Trainer
Greninja,Counter Catcher PAR 160,2,Trainer
Greninja,Nest Ball SVI 181,1,Trainer
Greninja,Energy Search SVI 172,1,Trainer
Greninja,Lost Vacuum LOR 162,1,Trainer
Greninja,Forest Seal Stone SIT 156,1,Trainer
Greninja,Defiance Band SVI 169,1,Trainer
Greninja,Grand Tree SCR 136,1,Trainer
Greninja,Fire Energy SVE 10,3,Energy
Greninja,Water Energy SVE 11,2,Energy
Greninja,Double Turbo Energy BRS 151,1,Energy
Cards,"21 Pokemon, 33 Trainer, 6 Energy",,
Greninja,Froakie OBF 56,2,Pokemon
Greninja,Frogadier TWM 57,1,Pokemon
Greninja,Greninja ex TWM 106,2,Pokemon
Greninja,Pidgey OBF 162,2,Pokemon
Greninja,Pidgeotto MEW 17,1,Pokemon
Greninja,Pidgeot ex OBF 164,2,Pokemon
Greninja,Duskull BRS 60,2,Pokemon
Greninja,Dusclops SFA 19,1,Pokemon
Greninja,Dusknoir SFA 20,1,Pokemon
Greninja,Charmander MEW 4,1,Pokemon
Greninja,Charizard ex OBF 125,1,Pokemon
Greninja,Fezandipiti ex SFA 38,1,Pokemon
Greninja,Lumineon V BRS 40,1,Pokemon
Greninja,Rotom V LOR 58,1,Pokemon
Greninja,Manaphy BRS 41,1,Pokemon
Greninja,Arven OBF 186,3,Trainer
Greninja,Iono PAL 185,3,Trainer
Greninja,Colress's Tenacity SFA 57,1,Trainer
Greninja,Thorton LOR 167,1,Trainer
Greninja,Briar SCR 132,1,Trainer
Greninja,Boss's Orders PAL 172,1,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Ultra Ball SVI 196,4,Trainer
Greninja,Rare Candy SVI 191,4,Trainer
Greninja,Super Rod PAL 188,2,Trainer
Greninja,Counter Catcher PAR 160,2,Trainer
Greninja,Nest Ball SVI 181,1,Trainer
Greninja,Hisuian Heavy Ball ASR 146,1,Trainer
Greninja,Energy Search SVI 172,1,Trainer
Greninja,Forest Seal Stone SIT 156,1,Trainer
Greninja,Defiance Band SVI 169,1,Trainer
Greninja,Rescue Board TEF 159,1,Trainer
Greninja,Pokémon League Headquarters OBF 192,1,Trainer
Greninja,Grand Tree SCR 136,1,Trainer
Greninja,Fire Energy SVE 10,3,Energy
Greninja,Water Energy SVE 11,2,Energy
Greninja,Double Turbo Energy BRS 151,1,Energy
Cards,"20 Pokemon, 34 Trainer, 6 Energy",,
Greninja,Hoothoot SCR 114,2,Pokemon
Greninja,Hoothoot TEF 126,1,Pokemon
Greninja,Noctowl SCR 115,3,Pokemon
Greninja,Lugia V SIT 138,2,Pokemon
Greninja,Lugia VSTAR SIT 139,2,Pokemon
Greninja,Froakie OBF 56,2,Pokemon
Greninja,Greninja ex TWM 106,2,Pokemon
Greninja,Archeops SIT 147,2,Pokemon
Greninja,Fan Rotom SCR 118,2,Pokemon
Greninja,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Greninja,Ditto MEW 132,1,Pokemon
Greninja,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Greninja,Terapagos ex SCR 128,1,Pokemon
Greninja,Mew ex MEW 151,1,Pokemon
Greninja,Fezandipiti ex SFA 38,1,Pokemon
Greninja,Iono PAL 185,2,Trainer
Greninja,Boss's Orders PAL 172,2,Trainer
Greninja,Jacq SVI 175,2,Trainer
Greninja,Professor's Research SVI 189,1,Trainer
Greninja,Nest Ball SVI 181,4,Trainer
Greninja,Ultra Ball SVI 196,4,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Rare Candy SVI 191,2,Trainer
Greninja,Earthen Vessel PAR 163,1,Trainer
Greninja,Area Zero Underdepths SCR 131,2,Trainer
Greninja,Jet Energy PAL 190,4,Energy
Greninja,Double Turbo Energy BRS 151,4,Energy
Greninja,Boomerang Energy TWM 166,2,Energy
Greninja,Water Energy SVE 11,1,Energy
Greninja,Legacy Energy TWM 167,1,Energy
Cards,"24 Pokemon, 24 Trainer, 12 Energy",,
Greninja,Froakie OBF 56,2,Pokemon
Greninja,Frogadier TWM 57,1,Pokemon
Greninja,Greninja ex TWM 106,2,Pokemon
Greninja,Pidgey OBF 162,2,Pokemon
Greninja,Pidgeotto MEW 17,1,Pokemon
Greninja,Pidgeot ex OBF 164,2,Pokemon
Greninja,Duskull BRS 60,2,Pokemon
Greninja,Dusclops SFA 19,1,Pokemon
Greninja,Dusknoir SFA 20,1,Pokemon
Greninja,Charmander MEW 4,1,Pokemon
Greninja,Charizard ex OBF 125,1,Pokemon
Greninja,Fezandipiti ex SFA 38,1,Pokemon
Greninja,Lumineon V BRS 40,1,Pokemon
Greninja,Rotom V LOR 58,1,Pokemon
Greninja,Manaphy BRS 41,1,Pokemon
Greninja,Arven OBF 186,3,Trainer
Greninja,Iono PAL 185,3,Trainer
Greninja,Colress's Tenacity SFA 57,1,Trainer
Greninja,Thorton LOR 167,1,Trainer
Greninja,Briar SCR 132,1,Trainer
Greninja,Boss's Orders PAL 172,1,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Ultra Ball SVI 196,4,Trainer
Greninja,Rare Candy SVI 191,4,Trainer
Greninja,Super Rod PAL 188,2,Trainer
Greninja,Counter Catcher PAR 160,2,Trainer
Greninja,Nest Ball SVI 181,1,Trainer
Greninja,Hisuian Heavy Ball ASR 146,1,Trainer
Greninja,Energy Search SVI 172,1,Trainer
Greninja,Forest Seal Stone SIT 156,1,Trainer
Greninja,Defiance Band SVI 169,1,Trainer
Greninja,Rescue Board TEF 159,1,Trainer
Greninja,Pokémon League Headquarters OBF 192,1,Trainer
Greninja,Grand Tree SCR 136,1,Trainer
Greninja,Fire Energy SVE 10,3,Energy
Greninja,Water Energy SVE 11,2,Energy
Greninja,Double Turbo Energy BRS 151,1,Energy
Cards,"20 Pokemon, 34 Trainer, 6 Energy",,
Greninja,Froakie OBF 56,2,Pokemon
Greninja,Frogadier TWM 57,1,Pokemon
Greninja,Greninja ex TWM 106,2,Pokemon
Greninja,Pidgey OBF 162,2,Pokemon
Greninja,Pidgeotto MEW 17,1,Pokemon
Greninja,Pidgeot ex OBF 164,2,Pokemon
Greninja,Duskull SFA 18,2,Pokemon
Greninja,Dusclops SFA 19,1,Pokemon
Greninja,Dusknoir SFA 20,1,Pokemon
Greninja,Charmander MEW 4,1,Pokemon
Greninja,Charizard ex OBF 125,1,Pokemon
Greninja,Manaphy BRS 41,1,Pokemon
Greninja,Lumineon V BRS 40,1,Pokemon
Greninja,Fezandipiti ex SFA 38,1,Pokemon
Greninja,Rotom V LOR 58,1,Pokemon
Greninja,Arven OBF 186,3,Trainer
Greninja,Iono PAL 185,3,Trainer
Greninja,Thorton LOR 167,1,Trainer
Greninja,Colress's Tenacity SFA 57,1,Trainer
Greninja,Boss's Orders PAL 172,1,Trainer
Greninja,Briar SCR 132,1,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Rare Candy SVI 191,4,Trainer
Greninja,Ultra Ball SVI 196,4,Trainer
Greninja,Super Rod PAL 188,2,Trainer
Greninja,Counter Catcher PAR 160,2,Trainer
Greninja,Energy Search SVI 172,1,Trainer
Greninja,Hisuian Heavy Ball ASR 146,1,Trainer
Greninja,Nest Ball SVI 181,1,Trainer
Greninja,Rescue Board TEF 159,1,Trainer
Greninja,Defiance Band SVI 169,1,Trainer
Greninja,Forest Seal Stone SIT 156,1,Trainer
Greninja,Grand Tree SCR 136,1,Trainer
Greninja,Pokémon League Headquarters OBF 192,1,Trainer
Greninja,Fire Energy SVE 10,3,Energy
Greninja,Water Energy SVE 11,2,Energy
Greninja,Double Turbo Energy BRS 151,1,Energy
Cards,"20 Pokemon, 34 Trainer, 6 Energy",,
Greninja,Snorunt PAR 37,4,Pokemon
Greninja,Froslass TWM 53,4,Pokemon
Greninja,Froakie OBF 56,3,Pokemon
Greninja,Froakie TWM 56,1,Pokemon
Greninja,Frogadier TWM 57,1,Pokemon
Greninja,Greninja ex TWM 106,3,Pokemon
Greninja,Pidgey MEW 16,1,Pokemon
Greninja,Pidgeot ex OBF 164,1,Pokemon
Greninja,Rotom V LOR 58,1,Pokemon
Greninja,Munkidori TWM 95,1,Pokemon
Greninja,Professor's Research SVI 189,4,Trainer
Greninja,Arven OBF 186,3,Trainer
Greninja,Iono PAL 185,2,Trainer
Greninja,Buddy-Buddy Poffin TEF 144,4,Trainer
Greninja,Rare Candy SVI 191,4,Trainer
Greninja,Ultra Ball SVI 196,3,Trainer
Greninja,Counter Catcher PAR 160,1,Trainer
Greninja,Earthen Vessel PAR 163,1,Trainer
Greninja,Nest Ball SVI 181,1,Trainer
Greninja,Super Rod PAL 188,1,Trainer
Greninja,Unfair Stamp TWM 165,1,Trainer
Greninja,Exp. Share SVI 174,2,Trainer
Greninja,Technical Machine: Devolution PAR 177,2,Trainer
Greninja,Forest Seal Stone SIT 156,1,Trainer
Greninja,Collapsed Stadium BRS 137,1,Trainer
Greninja,Water Energy SVE 11,5,Energy
Greninja,Double Turbo Energy BRS 151,2,Energy
Greninja,Darkness Energy SVE 15,2,Energy
Cards,"20 Pokemon, 31 Trainer, 9 Energy",,
Ceruledge,Charcadet SSP 32,4,Pokemon
Ceruledge,Ceruledge ex SSP 36,3,Pokemon
Ceruledge,Fan Rotom SCR 118,1,Pokemon
Ceruledge,Radiant Greninja ASR 46,1,Pokemon
Ceruledge,Spiritomb PAL 89,1,Pokemon
Ceruledge,Squawkabilly ex PAL 169,1,Pokemon
Ceruledge,Fezandipiti ex SFA 38,1,Pokemon
Ceruledge,Carmine TWM 145,4,Trainer
Ceruledge,Professor's Research SVI 189,2,Trainer
Ceruledge,Boss's Orders PAL 172,2,Trainer
Ceruledge,Judge SVI 176,1,Trainer
Ceruledge,Briar SCR 132,1,Trainer
Ceruledge,Ultra Ball SVI 196,4,Trainer
Ceruledge,Nest Ball SVI 181,3,Trainer
Ceruledge,Earthen Vessel PAR 163,3,Trainer
Ceruledge,Night Stretcher SFA 61,3,Trainer
Ceruledge,Pokémon Catcher SVI 187,2,Trainer
Ceruledge,Pal Pad SVI 182,1,Trainer
Ceruledge,PokéStop PGO 68,2,Trainer
Ceruledge,Jamming Tower TWM 153,1,Trainer
Ceruledge,Fire Energy SVE 10,15,Energy
Ceruledge,Jet Energy PAL 190,3,Energy
Ceruledge,Legacy Energy TWM 167,1,Energy
Cards,"12 Pokemon, 29 Trainer, 19 Energy",,
Ceruledge,Charcadet SSP 32,4,Pokemon
Ceruledge,Ceruledge ex SSP 36,3,Pokemon
Ceruledge,Origin Forme Palkia V ASR 39,1,Pokemon
Ceruledge,Origin Forme Palkia VSTAR ASR 40,1,Pokemon
Ceruledge,Radiant Greninja ASR 46,1,Pokemon
Ceruledge,Fezandipiti ex SFA 38,1,Pokemon
Ceruledge,Manaphy BRS 41,1,Pokemon
Ceruledge,Squawkabilly ex PAL 169,1,Pokemon
Ceruledge,Carmine TWM 145,3,Trainer
Ceruledge,Professor's Research SVI 189,2,Trainer
Ceruledge,Boss's Orders PAL 172,2,Trainer
Ceruledge,Iono PAL 185,1,Trainer
Ceruledge,Briar SCR 132,1,Trainer
Ceruledge,Ultra Ball SVI 196,4,Trainer
Ceruledge,Night Stretcher SFA 61,4,Trainer
Ceruledge,Earthen Vessel PAR 163,3,Trainer
Ceruledge,Nest Ball SVI 181,2,Trainer
Ceruledge,Canceling Cologne ASR 136,2,Trainer
